Start_Date,End_Date,Portfolio_Start,Portfolio_End,Portfolio_Return_Pct,Leveraged_Return_Pct,VIX,VIX_Fast,Benchmark_Return_Pct,Top10,Changes,BKNG_Pct,BKNG_Ret,BKNG_LevRet,DRYS-201910_Pct,DRYS-201910_Ret,DRYS-201910_LevRet,RESP-200803_Pct,RESP-200803_Ret,RESP-200803_LevRet,ILMN_Pct,ILMN_Ret,ILMN_LevRet,PRGO_Pct,PRGO_Ret,PRGO_LevRet,BUCY-201107_Pct,BUCY-201107_Ret,BUCY-201107_LevRet,CPRT_Pct,CPRT_Ret,CPRT_LevRet,ENERQ-201209_Pct,ENERQ-201209_Ret,ENERQ-201209_LevRet,IMCL-200811_Pct,IMCL-200811_Ret,IMCL-200811_LevRet,MYGN_Pct,MYGN_Ret,MYGN_LevRet,DLTR_Pct,DLTR_Ret,DLTR_LevRet,STRA_Pct,STRA_Ret,STRA_LevRet,PRDO_Pct,PRDO_Ret,PRDO_LevRet,DNDNQ-201506_Pct,DNDNQ-201506_Ret,DNDNQ-201506_LevRet,NTES_Pct,NTES_Ret,NTES_LevRet,TIVO-202005_Pct,TIVO-202005_Ret,TIVO-202005_LevRet,GMCR-201603_Pct,GMCR-201603_Ret,GMCR-201603_LevRet,TCOM_Pct,TCOM_Ret,TCOM_LevRet,VMED-201306_Pct,VMED-201306_Ret,VMED-201306_LevRet,HGSI-201208_Pct,HGSI-201208_Ret,HGSI-201208_LevRet,WOLF_Pct,WOLF_Ret,WOLF_LevRet,UAL_Pct,UAL_Ret,UAL_LevRet,FFIV_Pct,FFIV_Ret,FFIV_LevRet,NFLX_Pct,NFLX_Ret,NFLX_LevRet,ENDPQ-202405_Pct,ENDPQ-202405_Ret,ENDPQ-202405_LevRet,ATML-201604_Pct,ATML-201604_Ret,ATML-201604_LevRet,RVBD-201504_Pct,RVBD-201504_Ret,RVBD-201504_LevRet,TIBX-201412_Pct,TIBX-201412_Ret,TIBX-201412_LevRet,SINA-202103_Pct,SINA-202103_Ret,SINA-202103_LevRet,CHTR_Pct,CHTR_Ret,CHTR_LevRet,FOSL_Pct,FOSL_Ret,FOSL_LevRet,TSCO_Pct,TSCO_Ret,TSCO_LevRet,MNST_Pct,MNST_Ret,MNST_LevRet,VRUS-201201_Pct,VRUS-201201_Ret,VRUS-201201_LevRet,SHPG-201901_Pct,SHPG-201901_Ret,SHPG-201901_LevRet,ULTA_Pct,ULTA_Ret,ULTA_LevRet,REGN_Pct,REGN_Ret,REGN_LevRet,EQIX_Pct,EQIX_Ret,EQIX_LevRet,SBAC_Pct,SBAC_Ret,SBAC_LevRet,MLNX-202004_Pct,MLNX-202004_Ret,MLNX-202004_LevRet,MDVN-201609_Pct,MDVN-201609_Ret,MDVN-201609_LevRet,NDSN_Pct,NDSN_Ret,NDSN_LevRet,ARMH-201609_Pct,ARMH-201609_Ret,ARMH-201609_LevRet,QGEN_Pct,QGEN_Ret,QGEN_LevRet,TSLA_Pct,TSLA_Ret,TSLA_LevRet,RYAAY_Pct,RYAAY_Ret,RYAAY_LevRet,BEAV-201704_Pct,BEAV-201704_Ret,BEAV-201704_LevRet,MLCO_Pct,MLCO_Ret,MLCO_LevRet,JAZZ_Pct,JAZZ_Ret,JAZZ_LevRet,ICPT-202311_Pct,ICPT-202311_Ret,ICPT-202311_LevRet,SLXP-201503_Pct,SLXP-201503_Ret,SLXP-201503_LevRet,PPC_Pct,PPC_Ret,PPC_LevRet,SWKS_Pct,SWKS_Ret,SWKS_LevRet,ODFL_Pct,ODFL_Ret,ODFL_LevRet,FTRCQ-202104_Pct,FTRCQ-202104_Ret,FTRCQ-202104_LevRet,CTAS_Pct,CTAS_Ret,CTAS_LevRet,INCY_Pct,INCY_Ret,INCY_LevRet,HAS_Pct,HAS_Ret,HAS_LevRet,ANAC-201606_Pct,ANAC-201606_Ret,ANAC-201606_LevRet,DXCM_Pct,DXCM_Ret,DXCM_LevRet,JBLU_Pct,JBLU_Ret,JBLU_LevRet,SABR_Pct,SABR_Ret,SABR_LevRet,VRSN_Pct,VRSN_Ret,VRSN_LevRet,JKHY_Pct,JKHY_Ret,JKHY_LevRet,OTEX_Pct,OTEX_Ret,OTEX_LevRet,IDXX_Pct,IDXX_Ret,IDXX_LevRet,MELI_Pct,MELI_Ret,MELI_LevRet,MRVL_Pct,MRVL_Ret,MRVL_LevRet,STLD_Pct,STLD_Ret,STLD_LevRet,ALGN_Pct,ALGN_Ret,ALGN_LevRet,SNPS_Pct,SNPS_Ret,SNPS_LevRet,CGNX_Pct,CGNX_Ret,CGNX_LevRet,IPGP_Pct,IPGP_Ret,IPGP_LevRet,TTWO_Pct,TTWO_Ret,TTWO_LevRet,OLED_Pct,OLED_Ret,OLED_LevRet,PPLI_Pct,PPLI_Ret,PPLI_LevRet,NKTR_Pct,NKTR_Ret,NKTR_LevRet,LULU_Pct,LULU_Ret,LULU_LevRet,ABMD-202212_Pct,ABMD-202212_Ret,ABMD-202212_LevRet,FTNT_Pct,FTNT_Ret,FTNT_LevRet,SRPT_Pct,SRPT_Ret,SRPT_LevRet,TEAM_Pct,TEAM_Ret,TEAM_LevRet,GRMN_Pct,GRMN_Ret,GRMN_LevRet,OKTA_Pct,OKTA_Ret,OKTA_LevRet,CSGP_Pct,CSGP_Ret,CSGP_LevRet,LNT_Pct,LNT_Ret,LNT_LevRet,ROKU_Pct,ROKU_Ret,ROKU_LevRet,SGEN-202312_Pct,SGEN-202312_Ret,SGEN-202312_LevRet,QRVO_Pct,QRVO_Ret,QRVO_LevRet,TER_Pct,TER_Ret,TER_LevRet,PODD_Pct,PODD_Ret,PODD_LevRet,LBRDK_Pct,LBRDK_Ret,LBRDK_LevRet,DOCU_Pct,DOCU_Ret,DOCU_LevRet,PDD_Pct,PDD_Ret,PDD_LevRet,ALNY_Pct,ALNY_Ret,ALNY_LevRet,MRNA_Pct,MRNA_Ret,MRNA_LevRet,COUP-202302_Pct,COUP-202302_Ret,COUP-202302_LevRet,GEN_Pct,GEN_Ret,GEN_LevRet,HZNP-202310_Pct,HZNP-202310_Ret,HZNP-202310_LevRet,QDEL_Pct,QDEL_Ret,QDEL_LevRet,ZS_Pct,ZS_Ret,ZS_LevRet,PTON_Pct,PTON_Ret,PTON_LevRet,CRWD_Pct,CRWD_Ret,CRWD_LevRet,ENPH_Pct,ENPH_Ret,ENPH_LevRet,XAUUSD_Pct,XAUUSD_Ret,XAUUSD_LevRet,BKR_Pct,BKR_Ret,BKR_LevRet,FANG_Pct,FANG_Ret,FANG_LevRet,ON_Pct,ON_Ret,ON_LevRet,RPRX_Pct,RPRX_Ret,RPRX_LevRet,EXE_Pct,EXE_Ret,EXE_LevRet,FSLR_Pct,FSLR_Ret,FSLR_LevRet,AXON_Pct,AXON_Ret,AXON_LevRet,FOX_Pct,FOX_Ret,FOX_LevRet,FOXA_Pct,FOXA_Ret,FOXA_LevRet,LLYVA_Pct,LLYVA_Ret,LLYVA_LevRet,ESLT_Pct,ESLT_Ret,ESLT_LevRet,LLYVK_Pct,LLYVK_Ret,LLYVK_LevRet,STX_Pct,STX_Ret,STX_LevRet,WDC_Pct,WDC_Ret,WDC_LevRet,CHRW_Pct,CHRW_Ret,CHRW_LevRet,LITE_Pct,LITE_Ret,LITE_LevRet,SNDK_Pct,SNDK_Ret,SNDK_LevRet,NBIS_Pct,NBIS_Ret,NBIS_LevRet,RVMD_Pct,RVMD_Ret,RVMD_LevRet
2013-09-30,2013-10-31,350903.81,359194.05,2.36,2.36,16.6,False,2.05,"TCOM, MLCO, BEAV-201704, ASML, LKQ, TRIP, MEOH, CNQR-201412, LECO, ILMN",RYAAY→TCOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,-7.03,-7.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,9.94,9.94,33.33,4.18,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-31,2013-11-29,360185.49,363294.35,0.86,0.87,13.8,False,2.32,"TCOM, MLCO, BEAV-201704, MEOH, SLXP-201503, TRIP, SPLK-202403, LECO, ILMN, CNQR-201412",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,-11.93,-11.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,7.2,7.2,33.33,7.33,7.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-29,2013-12-31,364249.5,381350.97,4.69,4.69,13.7,False,2.35,"BEAV-201704, MEOH, MLCO, SLXP-201503, TRIP, TCOM, CTAS, SPLK-202403, LECO, DNKN-202012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,3.85,3.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,0.03,0.03,33.33,10.2,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,2014-01-31,382301.49,402204.88,5.21,5.2,13.7,False,-4.58,"JAZZ, INCY, ENDPQ-202405, MLCO, BEAV-201704, VRSN, SPLK-202403, CTAS, MEOH, GT",TCOM→JAZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,-8.73,-8.73,33.33,4.51,4.51,33.33,19.83,19.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-31,2014-02-28,403169.64,417896.01,3.65,3.65,18.4,False,6.24,"JAZZ, INCY, ENDPQ-202405, VRSN, SPLK-202403, MLCO, BEAV-201704, CTAS, GT, MEOH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,6.06,6.06,33.33,4.71,4.71,33.33,0.19,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-28,2014-03-31,419018.23,373383.15,-10.89,-10.89,14.0,False,-5.36,"JAZZ, ENDPQ-202405, SPLK-202403, INCY, MLCO, MEOH, CTAS, GT, BEAV-201704, CNQR-201412",BEAV-201704→ENDPQ-202405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,-13.99,-13.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,-9.95,-9.95,33.33,-8.73,-8.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-31,2014-04-30,374498.18,335864.15,-10.32,-10.32,13.9,False,-5.84,"ICPT-202311, SLXP-201503, JAZZ, ENDPQ-202405, GT, INCY, DOX, SCTY-201611, SWKS, CTAS",MLCO→ICPT-202311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,-8.31,-8.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,-2.73,-2.73,33.33,-19.91,-19.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-30,2014-05-30,336869.33,335131.93,-0.52,-0.52,13.4,False,1.58,"ICPT-202311, JAZZ, SLXP-201503, GT, SWKS, DOX, OTEX, MRVL, MCHP, IDXX",ENDPQ-202405→SLXP-201503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,5.16,5.16,33.33,-10.42,-10.42,33.33,3.71,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-30,2014-06-30,336094.19,349274.32,3.92,3.92,11.4,False,4.78,"ICPT-202311, SWKS, IDXX, SLXP-201503, ENDPQ-202405, DOX, JAZZ, CTAS, GT, BEAV-201704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,3.63,3.63,33.33,0.01,0.01,33.33,8.13,8.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,2014-07-31,350273.71,350487.44,0.06,0.06,11.6,False,-2.66,"SWKS, ICPT-202311, CAR, JAZZ, IDXX, SLXP-201503, PPC, INCY, CTAS, WINMQ-202009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,-4.95,-4.95,33.33,-1.8,-1.8,33.33,6.94,6.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-31,2014-08-29,351371.58,397413.81,13.1,13.1,17.0,False,4.72,"SWKS, PPC, CAR, WINMQ-202009, SLXP-201503, CTAS, IDXX, GT, FTRCQ-202104, DOX","ICPT-202311→PPC, JAZZ→SWKS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,20.62,20.62,33.33,6.83,6.83,33.33,11.86,11.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-29,2014-09-30,398404.04,402334.24,0.99,0.99,12.0,False,-3.21,"CAR, SWKS, SLXP-201503, WINMQ-202009, PPC, ICPT-202311, FTRCQ-202104, CTAS, LRCX, OTEX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,-1.8,-1.8,33.33,2.31,2.31,33.33,2.45,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,2014-10-31,403385.53,383702.83,-4.88,-4.88,16.3,False,3.68,"SLXP-201503, SWKS, GLNG, CAR, PPC, WINMQ-202009, LRCX, FTRCQ-202104, CTAS, OTEX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,-7.93,-7.93,33.33,-7.04,-7.04,33.33,0.33,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-31,2014-11-28,384698.92,386206.99,0.39,0.39,14.0,False,4.74,"SWKS, CTAS, SLXP-201503, MDVN-201609, PPC, LRCX, CAR, JAZZ, FTRCQ-202104, WINMQ-202009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,-28.61,-28.61,33.33,13.69,13.69,33.33,16.1,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-28,2014-12-31,387196.75,391202.71,1.03,1.04,13.3,False,-1.79,"SWKS, NTES, PPC, EA, LRCX, MDVN-201609, CTAS, IDXX, FTRCQ-202104, CAR",SLXP-201503→NTES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,-6.18,-6.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,1.52,1.52,33.33,7.77,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,2015-01-30,392194.05,395623.02,0.87,0.87,19.2,False,1.98,"SWKS, ODFL, CTAS, PPC, NCLH, FFIV, RYAAY, IDXX, FTRCQ-202104, NTES",NTES→ODFL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,-1.91,-1.91,33.33,14.22,14.22,33.33,-9.69,-9.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-30,2015-02-27,396565.62,420712.89,6.09,6.09,21.0,False,7.47,"SWKS, CTAS, IDXX, PPC, ULTA, NTES, ODFL, FTRCQ-202104, RYAAY, NCLH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,1.03,1.03,33.33,5.83,5.83,33.33,11.41,11.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-27,2015-03-31,421711.05,422490.38,0.18,0.18,13.3,False,1.91,"SWKS, FTRCQ-202104, CTAS, ODFL, HOLX-202604, ULTA, NTES, NCLH, UTHR, PPC",PPC→FTRCQ-202104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,12.01,12.01,33.33,-1.05,-1.05,33.33,-10.41,-10.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-31,2015-04-30,423541.75,402848.91,-4.89,-4.89,15.3,False,-0.6,"SWKS, CTAS, MDVN-201609, HOLX-202604, BMRN, NCLH, CDW, INCY, UTHR, NTES","FTRCQ-202104→CTAS, ODFL→MDVN-201609",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,-6.45,-6.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,-6.15,-6.15,,,,,,,33.33,-2.06,-2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-30,2015-05-29,403727.53,459500.05,13.81,13.82,14.6,False,5.23,"SWKS, INCY, BMRN, MDVN-201609, NCLH, HOLX-202604, UTHR, ULTA, CTAS, ENDPQ-202405",CTAS→INCY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,9.37,9.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,18.71,18.71,,,,,,,,,,33.33,13.37,13.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
